X,Y,R,G,B
7,30,91,130,83
8,30,97,127,92
9,30,99,128,91
10,30,94,134,86
11,30,96,138,92
12,30,99,139,89
13,30,99,143,87
14,30,97,145,88
15,30,102,145,87
16,30,106,146,84
17,30,108,150,86
18,30,103,153,84
19,30,102,154,82
20,30,105,158,83
21,30,104,162,86
22,30,110,165,78
23,30,113,166,77
24,30,107,170,80
25,30,106,169,88
26,30,109,166,81
27,30,109,168,75
28,30,108,168,75
29,30,109,167,79
30,30,109,166,81
31,30,114,167,78
32,30,116,163,81
33,30,111,163,84
34,30,107,163,85
35,30,116,160,88
36,30,114,163,85
37,30,113,164,83
38,30,117,164,86
39,30,123,163,86
40,30,124,162,83
41,30,124,162,86
42,30,123,163,83
43,30,124,162,83
44,30,124,163,81
45,30,123,163,81
46,30,122,162,80
47,30,123,163,81
48,30,123,163,83
49,30,126,159,84
50,30,128,158,84
51,30,124,163,79
52,30,124,163,77
53,30,124,163,79
54,30,131,159,81
55,30,127,155,82
56,30,124,157,82
57,30,130,155,85
58,30,135,150,88
59,30,137,150,84
60,30,131,152,81
61,30,131,149,82
62,30,133,146,85
63,30,131,146,77
64,30,135,146,81
65,30,131,146,81
66,30,133,143,80
67,30,132,141,85
68,30,132,136,85
69,30,133,134,84
70,30,130,134,92
71,30,136,135,85
72,30,140,132,85
73,30,139,132,89
74,30,136,130,87
75,30,146,125,89
76,30,148,124,89
77,30,143,124,89
78,30,142,125,89
79,30,144,119,89
80,30,145,117,88
81,30,145,118,86
82,30,148,117,84
83,30,151,113,83
84,30,150,111,86
85,30,148,114,85
86,30,150,114,83
87,30,151,112,89
88,30,153,109,86
89,30,151,110,82
90,30,151,109,84
91,30,152,108,84
92,30,151,107,85
93,30,152,105,84
94,30,154,106,83
95,30,159,102,87
96,30,161,100,82
97,30,162,98,83
98,30,160,98,85
99,30,160,98,85
100,30,154,96,89
101,30,150,95,88
102,30,146,95,87
103,30,143,95,86
104,30,137,92,85
105,30,132,94,77
106,30,131,93,74
107,30,127,93,77
108,30,122,93,78
109,30,121,92,77
110,30,123,89,76
111,30,119,90,84
112,30,116,86,87
113,30,118,87,79
114,30,115,87,76
115,30,112,83,77
116,30,108,84,81
117,30,104,83,84
118,30,100,83,75
119,30,101,80,67
0,31,90,110,96
1,31,90,117,92
2,31,91,118,93
3,31,90,122,93
4,31,88,127,86
5,31,91,127,88
6,31,92,129,87
7,31,93,133,83
8,31,98,128,93
9,31,101,127,93
10,31,94,133,88
11,31,95,136,90
12,31,102,137,91
13,31,104,142,88
14,31,103,144,89
15,31,107,144,83
16,31,106,148,82
17,31,107,150,83
18,31,111,149,86
19,31,105,152,86
20,31,103,155,85
21,31,109,157,87
22,31,113,163,80
23,31,113,165,81
24,31,109,168,84
25,31,107,169,82
26,31,113,169,79
27,31,115,168,79
28,31,113,168,81
29,31,116,167,79
30,31,115,166,78
31,31,114,164,79
32,31,117,162,83
33,31,114,166,84
34,31,117,164,82
35,31,125,161,78
36,31,122,162,82
37,31,117,162,85
38,31,117,162,85
39,31,123,161,82
40,31,126,160,80
41,31,126,159,86
42,31,126,159,82
43,31,123,161,82
44,31,128,161,81
45,31,128,159,78
46,31,123,162,80
47,31,125,160,82
48,31,124,162,86
49,31,121,161,81
50,31,121,161,81
51,31,125,158,83
52,31,128,159,82
53,31,125,161,80
54,31,126,161,83
55,31,129,157,81
56,31,132,155,81
57,31,136,152,85
58,31,135,150,88
59,31,134,149,87
60,31,128,152,87
61,31,126,153,85
62,31,131,148,86
63,31,132,147,83
64,31,134,144,79
65,31,131,144,80
66,31,131,143,82
67,31,134,140,90
68,31,136,138,87
69,31,132,137,81
70,31,132,135,89
71,31,132,135,89
72,31,136,133,91
73,31,138,131,90
74,31,136,130,87
75,31,140,128,89
76,31,146,127,90
77,31,146,124,91
78,31,144,121,92
79,31,145,122,84
80,31,146,120,81
81,31,146,117,86
82,31,147,116,81
83,31,148,117,80
84,31,154,114,82
85,31,150,114,83
86,31,144,113,80
87,31,150,112,82
88,31,152,110,76
89,31,149,109,77
90,31,153,110,82
91,31,158,107,84
92,31,158,107,86
93,31,156,104,87
94,31,158,102,84
95,31,164,100,87
96,31,165,99,87
97,31,164,98,86
98,31,160,98,87
99,31,158,95,87
100,31,154,97,87
101,31,148,98,88
102,31,145,98,77
103,31,137,97,79
104,31,133,96,88
105,31,129,97,83
106,31,130,97,77
107,31,128,94,78
108,31,122,95,79
109,31,121,93,80
110,31,124,89,83
111,31,122,88,88
112,31,116,89,85
113,31,115,89,79
114,31,114,85,79
115,31,111,84,84
116,31,106,82,86
117,31,104,83,84
118,31,100,84,69
119,31,101,80,69
0,32,88,113,98
1,32,87,115,97
2,32,92,116,94
3,32,89,121,92
4,32,95,122,92
5,32,103,124,90
6,32,100,129,92
7,32,96,137,82
8,32,100,134,88
9,32,103,132,92
10,32,100,134,92
11,32,95,136,95
12,32,100,140,90
13,32,104,142,90
14,32,107,143,87
15,32,108,150,79
16,32,107,151,75
17,32,110,146,82
18,32,113,146,85
19,32,111,152,81
20,32,110,154,82
21,32,111,156,89
22,32,110,162,83
23,32,110,163,79
24,32,109,166,83
25,32,112,167,80
26,32,115,168,79
27,32,111,172,81
28,32,113,169,79
29,32,119,167,81
30,32,121,167,81
31,32,119,167,81
32,32,118,168,85
33,32,111,167,86
34,32,118,163,86
35,32,121,165,79
36,32,118,164,82
37,32,114,164,81
38,32,117,163,79
39,32,123,164,79
40,32,126,162,81
41,32,123,161,82
42,32,123,162,88
43,32,129,159,90
44,32,131,159,83
45,32,127,157,83
46,32,125,159,88
47,32,125,160,84
48,32,126,159,86
49,32,124,159,83
50,32,125,160,82
51,32,130,157,86
52,32,131,156,86
53,32,130,158,82
54,32,128,159,78
55,32,130,156,79
56,32,134,152,82
57,32,136,151,89
58,32,135,150,90
59,32,132,152,88
60,32,122,153,86
61,32,123,152,86
62,32,130,150,84
63,32,130,147,87
64,32,133,145,87
65,32,135,144,87
66,32,135,144,87
67,32,135,142,89
68,32,134,140,88
69,32,135,141,91
70,32,136,137,89
71,32,135,136,88
72,32,137,134,96
73,32,134,133,95
74,32,137,133,87
75,32,140,128,87
76,32,143,127,87
77,32,147,128,80
78,32,148,125,82
79,32,146,124,79
80,32,145,125,79
81,32,145,121,88
82,32,152,117,90
83,32,152,117,83
84,32,154,116,83
85,32,150,113,87
86,32,147,116,81
87,32,153,113,81
88,32,156,112,77
89,32,152,112,78
90,32,151,110,78
91,32,158,110,83
92,32,160,106,88
93,32,161,105,88
94,32,161,105,88
95,32,161,101,89
96,32,162,100,89
97,32,157,100,83
98,32,152,100,86
99,32,156,99,82
100,32,151,100,79
101,32,144,98,86
102,32,139,99,78
103,32,129,101,79
104,32,130,96,85
105,32,129,96,77
106,32,127,99,77
107,32,131,94,81
108,32,128,93,82
109,32,126,94,84
110,32,122,92,82
111,32,117,91,82
112,32,117,91,82
113,32,114,90,82
114,32,113,89,81
115,32,109,87,83
116,32,107,83,80
117,32,106,84,76
118,32,103,82,73
119,32,98,81,73
0,33,87,110,93
1,33,92,114,89
2,33,94,117,91
3,33,93,121,93
4,33,98,118,95
5,33,99,125,87
6,33,100,130,88
7,33,99,136,92
8,33,100,138,89
9,33,102,137,87
10,33,104,133,92
11,33,104,133,92
12,33,105,138,86
13,33,103,141,85
14,33,107,143,89
15,33,108,148,87
16,33,110,150,82
17,33,114,147,84
18,33,113,145,89
19,33,112,146,87
20,33,112,151,83
21,33,112,153,82
22,33,110,155,87
23,33,111,159,86
24,33,111,163,84
25,33,114,164,83
26,33,120,163,82
27,33,115,166,78
28,33,119,167,81
29,33,118,168,81
30,33,116,169,81
31,33,120,169,80
32,33,119,169,82
33,33,113,168,83
34,33,118,166,79
35,33,119,167,83
36,33,120,165,83
37,33,121,165,79
38,33,120,164,78
39,33,122,163,78
40,33,125,159,79
41,33,123,162,80
42,33,117,164,86
43,33,122,158,89
44,33,130,157,88
45,33,127,156,89
46,33,125,157,89
47,33,125,159,79
48,33,131,157,82
49,33,130,158,82
50,33,130,158,82
51,33,127,154,88
52,33,127,154,86
53,33,127,156,80
54,33,127,156,80
55,33,132,155,79
56,33,131,154,80
57,33,134,151,86
58,33,134,151,86
59,33,125,154,83
60,33,123,153,84
61,33,128,150,86
62,33,130,149,88
63,33,133,146,92
64,33,135,146,88
65,33,133,145,87
66,33,135,144,91
67,33,135,143,83
68,33,133,142,86
69,33,137,140,91
70,33,138,137,85
71,33,135,137,86
72,33,134,134,91
73,33,133,133,88
74,33,136,133,84
75,33,141,128,82
76,33,146,128,82
77,33,148,129,81
78,33,147,127,82
79,33,142,126,81
80,33,140,127,83
81,33,153,119,87
82,33,158,116,89
83,33,152,117,83
84,33,154,114,80
85,33,153,115,82
86,33,154,113,86
87,33,156,111,81
88,33,155,113,75
89,33,150,113,78
90,33,157,108,84
91,33,163,107,87
92,33,160,105,82
93,33,162,104,82
94,33,161,105,90
95,33,160,103,88
96,33,159,103,83
97,33,152,103,81
98,33,148,101,83
99,33,151,99,83
100,33,144,100,76
101,33,140,98,78
102,33,136,98,77
103,33,136,98,81
104,33,137,97,81
105,33,138,95,78
106,33,132,94,77
107,33,131,94,81
108,33,129,94,83
109,33,128,93,84
110,33,120,93,77
111,33,114,93,82
112,33,114,93,80
113,33,113,92,80
114,33,111,90,83
115,33,111,87,79
116,33,110,85,82
117,33,104,87,77
118,33,101,87,76
119,33,94,86,75
0,34,89,115,95
1,34,96,116,89
2,34,99,114,93
3,34,97,116,96
4,34,98,117,99
5,34,98,127,90
6,34,100,130,88
7,34,100,132,99
8,34,99,136,90
9,34,106,140,85
10,34,104,140,89
11,34,106,137,88
12,34,106,137,88
13,34,106,139,89
14,34,109,139,90
15,34,110,146,91
16,34,111,149,84
17,34,111,149,84
18,34,114,147,84
19,34,114,146,90
20,34,114,149,89
21,34,114,151,86
22,34,119,152,91
23,34,116,154,87
24,34,115,157,84
25,34,118,158,83
26,34,118,160,84
27,34,117,162,83
28,34,121,163,88
29,34,120,165,83
30,34,118,168,81
31,34,120,169,82
32,34,119,169,84
33,34,119,169,82
34,34,122,169,78
35,34,125,169,81
36,34,125,167,80
37,34,127,164,79
38,34,126,164,81
39,34,124,164,85
40,34,124,165,83
41,34,120,164,78
42,34,122,161,86
43,34,126,161,86
44,34,130,158,80
45,34,130,157,88
46,34,127,156,91
47,34,127,157,85
48,34,132,155,79
49,34,129,154,82
50,34,126,152,89
51,34,132,153,91
52,34,130,155,85
53,34,129,157,81
54,34,129,156,85
55,34,129,152,85
56,34,133,150,83
57,34,134,150,83
58,34,137,149,86
59,34,132,152,86
60,34,129,151,87
61,34,134,149,85
62,34,130,150,84
63,34,131,148,86
64,34,133,146,83
65,34,131,144,87
66,34,132,144,87
67,34,134,144,81
68,34,134,142,82
69,34,137,140,82
70,34,137,136,84
71,34,138,137,87
72,34,135,137,86
73,34,131,137,87
74,34,137,133,91
75,34,140,132,87
76,34,142,129,84
77,34,152,127,81
78,34,149,125,78
79,34,143,127,82
80,34,146,128,82
81,34,153,120,81
82,34,153,118,84
83,34,153,117,86
84,34,158,116,80
85,34,160,115,80
86,34,154,116,83
87,34,152,117,81
88,34,155,116,77
89,34,153,111,78
90,34,158,107,84
91,34,163,105,86
92,34,165,105,80
93,34,163,105,82
94,34,165,104,86
95,34,167,101,82
96,34,158,102,82
97,34,147,105,83
98,34,148,102,86
99,34,142,104,85
100,34,135,102,81
101,34,135,100,80
102,34,135,101,76
103,34,137,97,81
104,34,137,99,80
105,34,139,98,82
106,34,137,92,85
107,34,131,92,80
108,34,126,95,80
109,34,126,94,82
110,34,121,93,80
111,34,118,92,83
112,34,117,91,82
113,34,112,94,80
114,34,111,92,80
115,34,110,89,80
116,34,109,87,81
117,34,102,89,73
118,34,100,87,68
119,34,100,81,74
0,35,95,114,94
1,35,98,115,93
2,35,97,117,92
3,35,94,118,94
4,35,99,121,100
5,35,99,122,92
6,35,106,126,87
7,35,107,131,96
8,35,105,138,86
9,35,104,142,79
10,35,105,143,89
11,35,101,144,88
12,35,103,141,87
13,35,109,138,87
14,35,116,139,93
15,35,114,143,88
16,35,112,148,79
17,35,111,151,74
18,35,114,150,81
19,35,111,148,90
20,35,111,150,91
21,35,110,152,90
22,35,119,150,89
23,35,119,150,89
24,35,121,151,91
25,35,125,153,89
26,35,119,161,85
27,35,118,164,82
28,35,122,161,86
29,35,122,165,87
30,35,122,166,81
31,35,118,171,85
32,35,118,173,84
33,35,124,171,82
34,35,124,170,84
35,35,123,169,83
36,35,124,167,82
37,35,128,165,82
38,35,129,163,81
39,35,128,161,81
40,35,126,164,81
41,35,127,163,83
42,35,128,161,81
43,35,127,158,81
44,35,130,156,83
45,35,132,154,85
46,35,129,153,88
47,35,134,151,88
48,35,136,151,87
49,35,133,153,85
50,35,127,154,90
51,35,132,152,86
52,35,134,149,85
53,35,131,150,89
54,35,127,150,92
55,35,131,148,90
56,35,133,150,83
57,35,131,151,83
58,35,135,148,82
59,35,131,149,82
60,35,129,152,83
61,35,134,149,85
62,35,134,149,85
63,35,130,148,79
64,35,133,148,84
65,35,130,149,86
66,35,131,146,81
67,35,134,144,79
68,35,135,143,81
69,35,133,142,82
70,35,134,141,84
71,35,138,138,83
72,35,132,141,83
73,35,129,138,85
74,35,137,132,93
75,35,142,131,89
76,35,141,130,84
77,35,147,128,76
78,35,150,127,76
79,35,143,128,80
80,35,147,127,84
81,35,152,122,84
82,35,158,117,87
83,35,152,115,89
84,35,157,114,83
85,35,162,112,81
86,35,157,112,84
87,35,154,113,86
88,35,156,113,82
89,35,159,111,82
90,35,163,107,87
91,35,164,106,85
92,35,161,108,85
93,35,154,108,82
94,35,154,105,85
95,35,159,100,86
96,35,154,102,83
97,35,147,105,85
98,35,148,102,88
99,35,139,102,80
100,35,138,101,79
101,35,140,99,81
102,35,135,100,78
103,35,134,98,83
104,35,134,100,82
105,35,137,97,79
106,35,138,95,78
107,35,137,94,74
108,35,128,95,76
109,35,125,93,81
110,35,121,93,82
111,35,118,92,83
112,35,121,90,85
113,35,115,92,82
114,35,113,89,83
115,35,109,89,86
116,35,103,90,74
117,35,107,88,65
118,35,108,86,69
119,35,103,82,71
0,36,94,108,94
1,36,101,112,97
2,36,103,115,99
3,36,97,119,93
4,36,98,121,92
5,36,103,121,97
6,36,107,126,94
7,36,109,129,90
8,36,114,133,86
9,36,110,141,89
10,36,105,145,93
11,36,103,145,95
12,36,108,144,91
13,36,116,140,87
14,36,118,141,86
15,36,115,146,83
16,36,114,148,82
17,36,116,148,78
18,36,119,148,81
19,36,117,150,84
20,36,112,152,86
21,36,114,153,78
22,36,120,149,80
23,36,121,149,91
24,36,123,152,90
25,36,126,152,89
26,36,123,157,86
27,36,122,160,83
28,36,126,159,86
29,36,128,161,81
30,36,129,162,85
31,36,124,166,88
32,36,120,171,83
33,36,126,169,84
34,36,126,169,84
35,36,126,169,86
36,36,129,169,89
37,36,129,168,84
38,36,124,165,81
39,36,124,165,83
40,36,128,165,82
41,36,130,161,85
42,36,129,159,86
43,36,125,160,84
44,36,131,157,82
45,36,136,155,82
46,36,133,153,85
47,36,135,150,90
48,36,138,150,89
49,36,135,151,95
50,36,129,150,91
51,36,133,150,85
52,36,137,146,91
53,36,133,149,91
54,36,131,150,91
55,36,131,148,88
56,36,127,152,82
57,36,132,153,82
58,36,137,150,84
59,36,131,152,81
60,36,131,149,82
61,36,135,147,86
62,36,133,147,88
63,36,130,150,82
64,36,131,149,84
65,36,130,147,85
66,36,131,145,83
67,36,135,146,81
68,36,135,145,85
69,36,134,143,85
70,36,132,141,83
71,36,132,141,83
72,36,133,140,81
73,36,132,139,82
74,36,137,133,89
75,36,142,131,87
76,36,140,134,84
77,36,143,134,78
78,36,146,128,80
79,36,144,128,86
80,36,150,124,88
81,36,154,122,82
82,36,160,121,82
83,36,156,118,85
84,36,158,118,81
85,36,161,116,81
86,36,161,113,86
87,36,163,114,78
88,36,160,113,79
89,36,158,114,81
90,36,163,110,85
91,36,166,110,81
92,36,161,109,79
93,36,155,110,80
94,36,154,108,80
95,36,154,108,82
96,36,154,108,80
97,36,144,107,83
98,36,140,105,83
99,36,135,105,78
100,36,139,103,72
101,36,140,101,73
102,36,138,99,85
103,36,139,101,86
104,36,134,100,86
105,36,136,98,79
106,36,130,98,74
107,36,131,95,77
108,36,129,96,77
109,36,126,95,78
110,36,125,96,76
111,36,124,94,79
112,36,121,91,83
113,36,119,90,82
114,36,116,88,79
115,36,110,90,76
116,36,107,92,72
117,36,108,89,68
118,36,108,85,73
119,36,100,86,74
0,37,102,105,100
1,37,101,110,100
2,37,102,111,99
3,37,100,118,91
4,37,101,122,90
5,37,103,122,89
6,37,104,126,89
7,37,109,129,92
8,37,110,132,93
9,37,109,136,95
10,37,107,143,89
11,37,112,143,92
12,37,111,142,91
13,37,115,144,82
14,37,117,143,80
15,37,118,145,77
16,37,116,149,81
17,37,114,149,87
18,37,124,147,89
19,37,123,149,87
20,37,119,150,87
21,37,118,153,77
22,37,119,153,75
23,37,122,151,87
24,37,127,151,86
25,37,128,151,82
26,37,126,153,87
27,37,123,156,88
28,37,124,159,83
29,37,127,163,81
30,37,128,161,81
31,37,126,161,83
32,37,125,166,82
33,37,132,167,78
34,37,131,168,80
35,37,131,167,86
36,37,134,166,82
37,37,130,166,81
38,37,122,168,80
39,37,124,166,75
40,37,130,161,83
41,37,132,159,89
42,37,131,159,86
43,37,131,159,83
44,37,130,157,84
45,37,133,156,82
46,37,137,156,83
47,37,136,150,93
48,37,135,149,92
49,37,133,148,93
50,37,132,150,94
51,37,132,151,92
52,37,135,146,92
53,37,131,147,92
54,37,133,150,83
55,37,131,148,86
56,37,129,148,87
57,37,131,149,84
58,37,133,148,84
59,37,134,150,81
60,37,137,149,79
61,37,136,146,84
62,37,136,149,83
63,37,131,149,82
64,37,127,147,81
65,37,129,149,81
66,37,133,146,81
67,37,133,147,79
68,37,129,147,79
69,37,131,144,80
70,37,133,142,82
71,37,133,142,84
72,37,137,140,80
73,37,137,140,82
74,37,138,138,81
75,37,138,138,83
76,37,134,139,80
77,37,132,137,79
78,37,139,131,84
79,37,145,130,85
80,37,150,126,80
81,37,154,125,78
82,37,152,123,78
83,37,157,120,82
84,37,162,119,74
85,37,164,118,76
86,37,162,118,82
87,37,162,118,78
88,37,161,116,81
89,37,157,114,85
90,37,157,112,84
91,37,161,110,84
92,37,157,112,82
93,37,155,110,78
94,37,154,106,79
95,37,150,106,82
96,37,146,106,81
97,37,141,106,86
98,37,136,104,88
99,37,136,103,84
100,37,138,104,74
101,37,141,102,74
102,37,142,99,84
103,37,137,100,87
104,37,137,98,86
105,37,140,97,82
106,37,133,98,78
107,37,128,97,75
108,37,128,96,81
109,37,126,97,79
110,37,124,99,73
111,37,125,96,76
112,37,128,92,77
113,37,124,92,78
114,37,113,94,70
115,37,108,93,73
116,37,109,90,76
117,37,106,91,71
118,37,107,86,73
119,37,102,86,73
0,38,102,105,100
1,38,101,110,100
2,38,103,113,94
3,38,103,118,94
4,38,104,124,90
5,38,104,124,88
6,38,107,125,87
7,38,106,130,85
8,38,107,135,89
9,38,104,139,91
10,38,110,141,89
11,38,117,141,90
12,38,120,142,87
13,38,113,146,85
14,38,113,146,85
15,38,122,143,88
16,38,124,144,89
17,38,120,146,87
18,38,123,146,88
19,38,123,149,85
20,38,121,152,87
21,38,120,154,86
22,38,125,155,81
23,38,127,151,84
24,38,129,148,87
25,38,133,150,87
26,38,128,152,87
27,38,122,153,88
28,38,121,160,83
29,38,123,163,83
30,38,129,160,81
31,38,130,161,85
32,38,127,165,82
33,38,131,166,77
34,38,132,167,80
35,38,130,166,81
36,38,131,165,83
37,38,125,167,91
38,38,117,193,78
39,38,134,189,73
40,38,132,168,76
41,38,135,161,86
42,38,135,161,82
43,38,132,160,85
44,38,130,157,88
45,38,136,153,88
46,38,136,153,88
47,38,133,153,87
48,38,134,152,84
49,38,135,151,84
50,38,135,151,84
51,38,131,151,85
52,38,134,148,89
53,38,136,146,86
54,38,132,148,79
55,38,130,148,83
56,38,133,147,90
57,38,131,149,84
58,38,132,148,79
59,38,133,147,79
60,38,131,149,82
61,38,135,147,84
62,38,135,145,85
63,38,133,147,88
64,38,127,151,84
65,38,126,148,79
66,38,133,146,81
67,38,135,148,82
68,38,133,148,86
69,38,134,144,81
70,38,133,144,74
71,38,133,144,76
72,38,136,141,80
73,38,133,140,85
74,38,136,138,83
75,38,135,138,78
76,38,131,137,83
77,38,128,137,82
78,38,139,132,80
79,38,150,130,82
80,38,152,127,81
81,38,155,126,79
82,38,155,124,78
83,38,160,122,78
84,38,160,122,78
85,38,162,120,80
86,38,161,117,79
87,38,162,116,79
88,38,161,116,81
89,38,158,116,82
90,38,157,112,82
91,38,162,109,88
92,38,150,111,84
93,38,149,110,82
94,38,155,107,82
95,38,150,106,84
96,38,144,104,84
97,38,142,108,83
98,38,144,107,83
99,38,142,106,75
100,38,142,105,77
101,38,143,104,81
102,38,139,102,80
103,38,135,99,84
104,38,133,99,83
105,38,136,97,83
106,38,134,99,79
107,38,133,97,80
108,38,133,96,84
109,38,131,98,80
110,38,124,98,77
111,38,124,97,81
112,38,123,96,80
113,38,119,97,79
114,38,113,96,75
115,38,113,93,74
116,38,111,94,74
117,38,107,93,68
118,38,110,87,70
119,38,105,87,71
0,39,99,106,94
1,39,100,110,91
2,39,105,113,92
3,39,107,115,98
4,39,105,120,95
5,39,108,125,94
6,39,116,123,93
7,39,113,126,85
8,39,112,129,92
9,39,112,135,93
10,39,114,140,93
11,39,114,143,90
12,39,116,146,88
13,39,113,148,84
14,39,119,148,79
15,39,125,143,89
16,39,125,145,90
17,39,124,147,89
18,39,129,145,89
19,39,124,150,87
20,39,122,153,88
21,39,123,153,84
22,39,128,151,82
23,39,129,152,83
24,39,131,150,87
25,39,131,147,92
26,39,128,152,89
27,39,127,151,84
28,39,124,156,84
29,39,125,159,79
30,39,132,159,81
31,39,131,159,83
32,39,129,159,86
33,39,132,162,88
34,39,134,163,83
35,39,136,164,77
36,39,134,166,80
37,39,104,152,67
38,39,140,212,92
39,39,139,191,80
40,39,146,197,84
41,39,141,163,85
42,39,135,160,88
43,39,132,157,88
44,39,132,153,91
45,39,136,151,91
46,39,137,149,88
47,39,134,151,86
48,39,135,150,86
49,39,134,148,91
50,39,135,150,88
51,39,134,150,83
52,39,137,148,83
53,39,136,146,84
54,39,132,146,87
55,39,135,146,92
56,39,135,144,91
57,39,135,145,85
58,39,135,145,83
59,39,132,147,83
60,39,129,146,83
61,39,133,146,83
62,39,135,145,83
63,39,127,146,85
64,39,125,146,84
65,39,129,146,85
66,39,130,146,89
67,39,132,146,87
68,39,133,144,91
69,39,135,145,85
70,39,132,146,73
71,39,133,144,76
72,39,137,142,83
73,39,136,141,82
74,39,133,141,77
75,39,132,140,76
76,39,132,137,83
77,39,134,133,84
78,39,141,131,80
79,39,145,131,77
80,39,142,130,78
81,39,144,130,78
82,39,158,125,77
83,39,157,124,72
84,39,155,124,80
85,39,160,120,84
86,39,159,120,80
87,39,162,116,81
88,39,158,116,80
89,39,155,115,81
90,39,157,115,79
91,39,158,110,83
92,39,150,111,86
93,39,152,110,86
94,39,153,106,85
95,39,149,108,83
96,39,152,106,76
97,39,148,108,74
98,39,142,108,79
99,39,138,107,75
100,39,138,103,80
101,39,140,103,81
102,39,136,104,76
103,39,137,102,77
104,39,134,101,78
105,39,129,102,75
106,39,130,99,78
107,39,134,98,83
108,39,131,98,80
109,39,130,99,80
110,39,127,98,81
111,39,126,98,75
112,39,116,99,77
113,39,113,95,83
114,39,115,95,77
115,39,113,96,75
116,39,114,93,70
117,39,113,92,67
118,39,108,88,70
119,39,101,87,76
0,40,104,108,98
1,40,105,113,92
2,40,108,111,92
3,40,111,113,96
4,40,113,116,97
5,40,108,120,98
6,40,109,128,97
7,40,113,132,87
8,40,116,130,89
9,40,119,131,95
10,40,113,137,88
11,40,110,141,87
12,40,116,146,90
13,40,125,146,86
14,40,123,148,80
15,40,123,148,89
16,40,126,146,91
17,40,127,145,91
18,40,130,146,91
19,40,121,150,85
20,40,119,152,91
21,40,125,152,86
22,40,131,154,82
23,40,131,153,84
24,40,131,150,89
25,40,129,151,89
26,40,131,150,91
27,40,129,151,89
28,40,132,152,88
29,40,138,152,90
30,40,139,154,88
31,40,135,159,83
32,40,129,160,81
33,40,130,163,88
34,40,133,161,86
35,40,135,161,82
36,40,133,165,81
37,40,121,162,77
38,40,130,193,85
39,40,134,192,88
40,40,150,208,90
41,40,130,150,72
42,40,134,158,91
43,40,137,156,93
44,40,138,152,92
45,40,139,151,92
46,40,140,150,87
47,40,140,150,85
48,40,141,151,90
49,40,140,149,91
50,40,138,151,85
51,40,137,147,87
52,40,141,146,83
53,40,141,147,81
54,40,135,146,81
55,40,134,143,85
56,40,135,144,89
57,40,134,143,87
58,40,134,143,85
59,40,132,144,85
60,40,132,144,83
61,40,135,146,81
62,40,133,147,79
63,40,132,146,77
64,40,131,146,81
65,40,126,148,83
66,40,132,146,87
67,40,136,146,86
68,40,135,145,85
69,40,132,144,83
70,40,131,146,77
71,40,133,143,78
72,40,132,141,83
73,40,132,141,83
74,40,133,141,77
75,40,138,138,79
76,40,138,136,82
77,40,136,134,76
78,40,136,134,76
79,40,139,132,80
80,40,141,129,78
81,40,147,128,80
82,40,155,124,78
83,40,154,125,78
84,40,152,122,84
85,40,156,120,87
86,40,156,120,84
87,40,159,118,77
88,40,155,119,72
89,40,149,117,80
90,40,151,116,80
91,40,151,114,79
92,40,151,113,85
93,40,155,112,81
94,40,152,109,80
95,40,145,108,82
96,40,147,109,74
97,40,144,110,76
98,40,141,110,77
99,40,143,106,78
100,40,137,103,88
101,40,134,105,86
102,40,130,105,77
103,40,130,105,77
104,40,130,107,76
105,40,131,103,78
106,40,136,98,79
107,40,139,99,78
108,40,133,100,77
109,40,131,98,80
110,40,126,96,83
111,40,122,98,76
112,40,119,97,75
113,40,118,93,77
114,40,118,94,75
115,40,115,97,67
116,40,112,96,70
117,40,110,94,67
118,40,103,91,68
119,40,93,89,72
0,41,107,109,97
1,41,108,111,94
2,41,110,111,92
3,41,111,113,98
4,41,112,114,100
5,41,109,120,98
6,41,110,126,97
7,41,111,128,90
8,41,117,128,88
9,41,121,129,94
10,41,116,137,93
11,41,113,141,91
12,41,118,142,91
13,41,126,141,90
14,41,120,146,87
15,41,123,149,87
16,41,128,148,94
17,41,129,146,95
18,41,130,147,87
19,41,127,152,82
20,41,127,150,88
21,41,131,152,90
22,41,131,153,86
23,41,129,152,83
24,41,131,151,83
25,41,128,153,83
26,41,127,155,84
27,41,129,154,84
28,41,133,150,83
29,41,135,150,90
30,41,138,151,87
31,41,138,153,86
32,41,136,157,79
33,41,132,159,79
34,41,132,161,83
35,41,134,160,83
36,41,135,161,84
37,41,130,161,87
38,41,140,183,98
39,41,148,189,105
40,41,164,202,112
41,41,138,157,85
42,41,138,156,89
43,41,135,158,89
44,41,136,155,92
45,41,141,151,90
46,41,140,150,85
47,41,140,150,85
48,41,137,149,88
49,41,137,147,89
50,41,139,149,86
51,41,134,148,89
52,41,136,146,84
53,41,137,148,85
54,41,141,146,85
55,41,139,144,90
56,41,138,141,97
57,41,134,142,91
58,41,135,144,89
59,41,134,143,85
60,41,134,143,85
61,41,131,146,81
62,41,131,144,76
63,41,134,144,81
64,41,134,144,81
65,41,132,145,81
66,41,134,143,87
67,41,133,142,82
68,41,135,144,77
69,41,134,145,75
70,41,132,145,81
71,41,133,143,80
72,41,132,142,79
73,41,133,142,86
74,41,133,140,85
75,41,135,138,78
76,41,138,138,72
77,41,137,136,75
78,41,136,134,78
79,41,136,131,78
80,41,141,131,82
81,41,147,130,77
82,41,150,127,76
83,41,152,123,80
84,41,151,123,82
