X,Y,R,G,B
36,86,143,119,127
37,86,139,123,124
38,86,137,127,121
39,86,133,126,124
40,86,126,126,126
41,86,126,126,124
42,86,127,127,125
43,86,127,127,125
44,86,123,128,124
45,86,117,129,125
46,86,115,129,125
47,86,115,129,117
48,86,112,130,119
49,86,109,128,126
50,86,111,126,132
51,86,111,126,132
52,86,107,125,137
53,86,108,126,142
54,86,109,126,136
55,86,108,127,134
56,86,104,125,138
57,86,98,127,129
58,86,101,128,119
59,86,102,126,118
60,86,102,122,115
61,86,104,119,114
62,86,109,119,113
63,86,108,118,110
64,86,104,116,110
65,86,108,117,103
66,86,107,119,97
67,86,102,120,96
68,86,104,117,96
69,86,105,114,97
70,86,103,113,96
71,86,102,114,96
72,86,100,115,94
73,86,101,113,95
74,86,100,110,102
75,86,98,112,107
76,86,93,114,107
77,86,87,113,107
78,86,88,111,106
79,86,90,114,108
80,86,87,115,112
81,86,90,115,113
82,86,87,115,112
83,86,90,113,112
84,86,92,112,110
85,86,90,112,114
86,86,86,112,108
87,86,90,111,109
88,86,81,113,112
89,86,78,113,111
90,86,79,111,109
91,86,77,115,102
92,86,81,115,102
93,86,77,115,102
94,86,76,114,103
95,86,73,116,103
96,86,74,115,101
97,86,73,114,100
98,86,67,115,101
99,86,65,116,101
100,86,63,113,99
101,86,57,115,97
102,86,54,117,95
103,86,53,115,94
104,86,54,116,99
105,86,51,116,94
106,86,52,115,91
107,86,52,115,87
108,86,50,116,87
109,86,50,119,84
110,86,47,117,82
111,86,45,116,81
112,86,46,116,77
113,86,48,112,82
114,86,48,113,80
115,86,47,114,78
116,86,39,114,73
117,86,40,112,74
118,86,42,110,69
119,86,41,110,64
0,87,143,84,111
1,87,143,86,114
2,87,145,85,119
3,87,145,85,119
4,87,145,88,118
5,87,148,85,124
6,87,148,87,124
7,87,148,88,122
8,87,152,89,124
9,87,150,92,125
10,87,151,90,129
11,87,150,91,127
12,87,150,92,125
13,87,154,90,132
14,87,150,97,129
15,87,147,99,126
16,87,154,97,128
17,87,160,98,130
18,87,155,100,130
19,87,155,104,121
20,87,158,105,125
21,87,157,104,126
22,87,157,106,125
23,87,158,105,127
24,87,166,105,130
25,87,168,105,131
26,87,167,106,131
27,87,170,105,127
28,87,170,105,127
29,87,165,109,128
30,87,163,112,129
31,87,163,110,128
32,87,162,109,127
33,87,157,113,128
34,87,152,116,128
35,87,149,115,127
36,87,144,118,127
37,87,138,122,121
38,87,133,125,119
39,87,130,124,122
40,87,126,126,122
41,87,126,126,126
42,87,126,126,124
43,87,123,125,125
44,87,123,125,125
45,87,121,126,125
46,87,114,128,123
47,87,118,128,125
48,87,115,127,125
49,87,113,126,128
50,87,111,126,134
51,87,108,127,134
52,87,107,125,137
53,87,105,125,141
54,87,103,126,143
55,87,101,127,134
56,87,101,127,136
57,87,95,127,128
58,87,100,127,118
59,87,103,125,118
60,87,101,123,115
61,87,104,121,115
62,87,104,119,112
63,87,104,119,112
64,87,103,119,109
65,87,107,119,101
66,87,108,118,97
67,87,105,118,98
68,87,103,118,94
69,87,99,116,94
70,87,100,115,94
71,87,100,115,94
72,87,98,114,97
73,87,98,114,97
74,87,100,110,100
75,87,98,110,104
76,87,90,112,105
77,87,88,111,106
78,87,89,110,110
79,87,90,114,108
80,87,87,113,109
81,87,86,113,111
82,87,84,115,109
83,87,85,115,116
84,87,88,114,110
85,87,89,112,109
86,87,86,113,113
87,87,86,111,112
88,87,83,111,111
89,87,83,114,104
90,87,80,116,104
91,87,80,113,104
92,87,74,117,102
93,87,75,118,104
94,87,78,117,104
95,87,76,117,106
96,87,71,117,101
97,87,67,115,99
98,87,64,116,103
99,87,63,116,98
100,87,59,114,97
101,87,57,115,97
102,87,56,116,95
103,87,54,116,99
104,87,53,113,95
105,87,53,113,93
106,87,55,113,91
107,87,56,113,89
108,87,50,113,92
109,87,46,114,87
110,87,45,116,83
111,87,43,114,84
112,87,45,115,78
113,87,49,111,76
114,87,49,112,74
115,87,44,114,74
116,87,41,113,77
117,87,39,111,73
118,87,42,108,68
119,87,44,105,69
0,88,143,84,113
1,88,146,84,114
2,88,149,84,115
3,88,153,83,120
4,88,151,83,124
5,88,151,85,128
6,88,151,85,128
7,88,145,87,122
8,88,147,90,123
9,88,150,90,124
10,88,153,90,127
11,88,152,92,126
12,88,151,93,128
13,88,151,89,135
14,88,150,94,133
15,88,147,96,129
16,88,150,97,129
17,88,155,98,129
18,88,157,97,131
19,88,155,101,126
20,88,157,103,128
21,88,160,104,129
22,88,163,105,127
23,88,160,104,127
24,88,166,105,130
25,88,171,106,128
26,88,168,106,127
27,88,173,105,128
28,88,171,108,129
29,88,163,110,130
30,88,163,110,130
31,88,163,110,130
32,88,154,113,127
33,88,151,115,127
34,88,152,116,128
35,88,148,116,131
36,88,142,117,130
37,88,138,120,124
38,88,129,125,122
39,88,125,125,125
40,88,125,125,121
41,88,121,126,125
42,88,126,126,126
43,88,124,127,126
44,88,118,128,125
45,88,114,128,123
46,88,112,129,123
47,88,114,126,124
48,88,114,126,126
49,88,111,126,130
50,88,106,128,132
51,88,105,128,129
52,88,107,125,137
53,88,105,126,139
54,88,101,125,144
55,88,101,126,138
56,88,101,127,134
57,88,100,127,127
58,88,102,126,118
59,88,102,124,116
60,88,101,123,115
61,88,106,120,115
62,88,103,118,111
63,88,104,117,104
64,88,104,115,103
65,88,104,117,104
66,88,101,116,97
67,88,101,118,96
68,88,99,119,98
69,88,100,115,96
70,88,101,113,93
71,88,102,111,97
72,88,98,112,98
73,88,96,112,100
74,88,96,112,100
75,88,96,108,102
76,88,93,113,102
77,88,90,114,106
78,88,86,115,105
79,88,87,114,105
80,88,86,114,109
81,88,82,115,113
82,88,82,117,114
83,88,85,115,116
84,88,84,115,109
85,88,89,112,109
86,88,86,111,112
87,88,84,111,116
88,88,86,111,112
89,88,81,115,104
90,88,78,117,104
91,88,77,115,102
92,88,76,117,108
93,88,74,116,106
94,88,75,116,104
95,88,70,114,106
96,88,62,117,103
97,88,62,118,99
98,88,61,116,102
99,88,58,118,100
100,88,57,117,97
101,88,57,115,95
102,88,56,113,96
103,88,52,113,97
104,88,50,115,93
105,88,52,113,86
106,88,52,115,89
107,88,53,117,88
108,88,50,114,88
109,88,48,113,91
110,88,43,114,88
111,88,42,113,84
112,88,44,113,78
113,88,47,112,78
114,88,49,109,75
115,88,41,114,73
116,88,39,111,75
117,88,36,109,71
118,88,38,109,66
119,88,43,103,69
0,89,145,79,120
1,89,148,80,119
2,89,149,81,120
3,89,151,80,124
4,89,151,84,120
5,89,149,87,120
6,89,150,84,122
7,89,149,86,124
8,89,152,87,125
9,89,152,86,127
10,89,155,87,128
11,89,154,89,127
12,89,156,89,132
13,89,155,92,131
14,89,149,95,131
15,89,147,96,129
16,89,148,99,122
17,89,154,98,131
18,89,157,98,136
19,89,158,98,130
20,89,155,103,127
21,89,158,105,125
22,89,163,102,127
23,89,162,103,129
24,89,164,103,129
25,89,167,103,134
26,89,162,106,130
27,89,162,109,129
28,89,165,107,127
29,89,164,107,131
30,89,165,105,137
31,89,160,108,135
32,89,151,113,126
33,89,149,115,127
34,89,145,116,126
35,89,141,116,125
36,89,138,116,123
37,89,133,118,125
38,89,131,121,127
39,89,129,124,126
40,89,125,125,125
41,89,122,124,123
42,89,120,125,125
43,89,120,127,125
44,89,117,127,123
45,89,114,128,123
46,89,117,127,123
47,89,115,127,125
48,89,111,127,126
49,89,111,126,130
50,89,108,128,132
51,89,108,128,132
52,89,108,125,135
53,89,104,125,134
54,89,100,125,135
55,89,100,126,131
56,89,102,125,124
57,89,102,125,124
58,89,100,126,122
59,89,102,123,120
60,89,101,120,118
61,89,103,117,115
62,89,103,117,115
63,89,105,118,109
64,89,103,113,105
65,89,105,113,105
66,89,105,113,101
67,89,103,112,100
68,89,100,113,104
69,89,103,111,106
70,89,104,110,99
71,89,98,110,97
72,89,96,112,100
73,89,95,113,100
74,89,95,110,103
75,89,90,112,105
76,89,84,113,104
77,89,88,112,104
78,89,86,113,104
79,89,86,114,107
80,89,87,114,114
81,89,82,115,113
82,89,81,113,114
83,89,82,114,117
84,89,86,113,111
85,89,87,114,105
86,89,84,115,107
87,89,84,114,111
88,89,81,113,112
89,89,80,113,106
90,89,76,113,105
91,89,76,113,109
92,89,73,114,109
93,89,68,115,108
94,89,70,114,106
95,89,67,114,105
96,89,62,116,105
97,89,62,117,103
98,89,62,116,105
99,89,56,119,100
100,89,58,116,99
101,89,60,113,99
102,89,61,111,94
103,89,56,113,96
104,89,50,115,93
105,89,52,114,93
106,89,52,115,89
107,89,50,114,88
108,89,51,112,89
109,89,48,111,90
110,89,45,111,84
111,89,47,111,82
112,89,45,112,82
113,89,45,112,82
114,89,47,110,77
115,89,40,113,70
116,89,42,109,73
117,89,42,108,70
118,89,35,109,71
119,89,37,106,71
0,90,142,82,114
1,90,147,82,118
2,90,147,81,124
3,90,152,81,125
4,90,156,82,118
5,90,153,86,120
6,90,152,87,125
7,90,151,85,126
8,90,152,86,127
9,90,154,89,127
10,90,156,90,128
11,90,156,90,130
12,90,156,89,132
13,90,154,91,128
14,90,146,95,126
15,90,152,96,131
16,90,155,98,129
17,90,155,97,133
18,90,157,95,139
19,90,161,96,136
20,90,160,97,132
21,90,159,102,130
22,90,166,105,130
23,90,164,103,129
24,90,161,105,131
25,90,166,105,128
26,90,162,106,130
27,90,164,107,131
28,90,166,109,128
29,90,165,107,129
30,90,162,107,128
31,90,158,108,134
32,90,153,109,131
33,90,148,112,127
34,90,142,115,129
35,90,139,117,127
36,90,132,117,122
37,90,127,117,125
38,90,123,118,131
39,90,125,121,122
40,90,125,123,123
41,90,123,123,125
42,90,120,125,123
43,90,121,126,125
44,90,119,125,125
45,90,115,127,123
46,90,120,127,125
47,90,117,127,123
48,90,110,125,129
49,90,107,124,134
50,90,107,125,137
51,90,108,124,137
52,90,107,123,138
53,90,105,125,141
54,90,99,128,134
55,90,101,126,127
56,90,98,125,128
57,90,99,123,129
58,90,101,121,121
59,90,104,121,115
60,90,103,119,116
61,90,102,119,113
62,90,101,117,112
63,90,102,117,112
64,90,98,115,107
65,90,105,113,105
66,90,106,113,101
67,90,105,111,100
68,90,102,110,103
69,90,97,110,101
70,90,98,112,98
71,90,95,113,98
72,90,95,110,105
73,90,97,109,105
74,90,95,110,101
75,90,94,108,104
76,90,89,111,106
77,90,89,113,105
78,90,88,111,106
79,90,87,112,113
80,90,87,114,116
81,90,84,116,112
82,90,82,115,111
83,90,83,113,112
84,90,84,111,116
85,90,86,111,114
86,90,83,111,108
87,90,83,113,108
88,90,80,112,111
89,90,78,113,113
90,90,74,114,109
91,90,75,111,110
92,90,74,114,109
93,90,74,114,107
94,90,70,115,104
95,90,68,115,108
96,90,63,114,108
97,90,63,114,104
98,90,63,115,102
99,90,58,116,97
100,90,59,114,97
101,90,59,111,100
102,90,56,111,95
103,90,55,112,95
104,90,53,113,95
105,90,54,111,94
106,90,55,111,92
107,90,51,111,91
108,90,47,112,90
109,90,49,109,86
110,90,49,110,84
111,90,48,112,84
112,90,47,109,79
113,90,46,108,78
114,90,45,110,74
115,90,43,113,73
116,90,41,112,72
117,90,41,108,70
118,90,37,108,63
119,90,37,105,66
0,91,146,83,118
1,91,146,81,119
2,91,143,81,118
3,91,146,81,117
4,91,150,83,117
5,91,149,84,117
6,91,153,86,120
7,91,154,86,125
8,91,153,87,128
9,91,152,89,126
10,91,156,88,127
11,91,157,88,136
12,91,156,89,132
13,91,148,94,128
14,91,146,95,130
15,91,153,94,135
16,91,155,97,133
17,91,155,97,135
18,91,154,95,136
19,91,159,96,133
20,91,161,98,135
21,91,161,101,132
22,91,164,104,125
23,91,166,105,126
24,91,161,104,133
25,91,164,106,126
26,91,164,107,131
27,91,164,106,137
28,91,164,107,131
29,91,162,106,132
30,91,156,110,128
31,91,152,110,131
32,91,148,111,133
33,91,146,110,131
34,91,140,111,132
35,91,135,114,130
36,91,132,117,122
37,91,129,118,128
38,91,124,120,130
39,91,125,120,126
40,91,123,123,123
41,91,125,125,125
42,91,125,125,125
43,91,121,125,131
44,91,119,123,135
45,91,115,126,129
46,91,115,129,125
47,91,111,129,125
48,91,111,124,131
49,91,109,122,136
50,91,107,126,133
51,91,105,127,133
52,91,105,125,141
53,91,104,123,144
54,91,104,125,138
55,91,103,125,131
56,91,97,123,131
57,91,99,121,127
58,91,106,117,120
59,91,102,118,117
60,91,102,118,117
61,91,101,117,112
62,91,102,117,110
63,91,102,117,108
64,91,99,117,107
65,91,98,116,105
66,91,98,113,101
67,91,98,114,99
68,91,100,111,98
69,91,101,112,97
70,91,96,116,93
71,91,90,116,98
72,91,93,113,104
73,91,96,108,102
74,91,93,109,94
75,91,94,108,104
76,91,92,108,110
77,91,89,113,105
78,91,89,113,105
79,91,89,112,111
80,91,84,114,113
81,91,80,114,112
82,91,83,113,110
83,91,84,115,109
84,91,80,114,112
85,91,84,112,112
86,91,86,111,112
87,91,82,111,111
88,91,79,111,109
89,91,77,112,109
90,91,75,111,112
91,91,73,110,109
92,91,75,112,108
93,91,70,112,105
94,91,70,113,103
95,91,68,116,102
96,91,64,114,104
97,91,63,112,105
98,91,64,113,106
99,91,61,114,99
100,91,62,112,97
101,91,56,113,100
102,91,52,114,95
103,91,53,113,93
104,91,53,113,93
105,91,52,112,92
106,91,49,112,91
107,91,45,114,91
108,91,46,114,91
109,91,47,112,88
110,91,47,110,86
111,91,45,111,84
112,91,46,111,75
113,91,46,108,76
114,91,46,108,78
115,91,41,107,76
116,91,40,106,77
117,91,41,105,75
118,91,37,107,67
119,91,34,105,65
0,92,145,79,124
1,92,148,79,123
2,92,147,83,116
3,92,149,84,119
4,92,153,83,122
5,92,148,85,122
6,92,151,84,120
7,92,149,87,120
8,92,147,88,129
9,92,152,89,126
10,92,155,87,126
11,92,156,88,129
12,92,156,91,126
13,92,154,91,126
14,92,152,92,126
15,92,155,94,133
16,92,157,96,135
17,92,157,96,135
18,92,157,99,130
19,92,157,102,134
20,92,154,104,134
21,92,158,104,129
22,92,160,104,125
23,92,164,103,129
24,92,165,106,133
25,92,164,107,131
26,92,161,106,136
27,92,164,104,138
28,92,164,107,133
29,92,159,107,134
30,92,153,108,133
31,92,149,109,131
32,92,145,108,136
33,92,139,110,133
34,92,137,111,133
35,92,135,111,133
36,92,132,114,129
37,92,129,115,129
38,92,126,118,125
39,92,123,119,127
40,92,123,123,125
41,92,123,123,125
42,92,122,121,128
43,92,118,122,125
44,92,116,125,126
45,92,114,125,130
46,92,113,126,128
47,92,108,128,130
48,92,110,125,129
49,92,109,123,132
50,92,103,127,137
51,92,102,125,142
52,92,101,123,143
53,92,100,124,143
54,92,101,124,139
55,92,106,121,132
56,92,100,123,126
57,92,102,120,125
58,92,106,117,122
59,92,102,115,118
60,92,105,117,113
61,92,102,117,110
62,92,101,116,107
63,92,95,115,106
64,92,95,116,104
65,92,95,116,100
66,92,94,115,99
67,92,95,113,98
68,92,96,112,98
69,92,96,112,102
70,92,95,112,102
71,92,89,115,95
72,92,89,112,98
73,92,92,111,96
74,92,89,112,96
75,92,90,114,97
76,92,89,111,104
77,92,87,114,105
78,92,88,115,106
79,92,86,114,107
80,92,86,114,109
81,92,84,115,109
82,92,85,116,106
83,92,86,114,107
84,92,84,114,111
85,92,81,114,108
86,92,81,113,112
87,92,77,112,107
88,92,76,112,100
89,92,76,113,107
90,92,77,112,109
91,92,75,112,108
92,92,72,112,105
93,92,67,114,103
94,92,66,113,104
95,92,67,112,106
96,92,61,115,104
97,92,61,113,103
98,92,63,115,100
99,92,59,114,97
100,92,55,112,95
101,92,53,113,93
102,92,52,114,93
103,92,52,112,92
104,92,54,111,92
105,92,51,111,91
106,92,47,112,90
107,92,43,113,90
108,92,44,109,87
109,92,47,108,85
110,92,43,110,87
111,92,43,108,86
112,92,43,110,78
113,92,41,110,82
114,92,44,104,84
115,92,39,108,76
116,92,40,106,77
117,92,40,106,75
118,92,37,107,69
119,92,36,103,69
0,93,142,79,119
1,93,145,79,124
2,93,151,78,123
3,93,152,82,121
4,93,157,83,120
5,93,155,82,120
6,93,153,82,124
7,93,153,84,128
8,93,154,84,133
9,93,154,85,129
10,93,156,87,124
11,93,154,89,129
12,93,154,91,130
13,93,155,91,135
14,93,152,93,131
15,93,153,94,135
16,93,154,95,140
17,93,159,98,141
18,93,155,99,134
19,93,153,102,133
20,93,156,104,128
21,93,158,105,127
22,93,157,105,129
23,93,158,104,129
24,93,160,105,131
25,93,164,107,133
26,93,165,105,139
27,93,161,104,135
28,93,157,106,127
29,93,155,108,131
30,93,155,108,131
31,93,147,110,129
32,93,141,107,132
33,93,135,111,137
34,93,134,113,131
35,93,133,111,130
36,93,133,111,130
37,93,131,113,126
38,93,125,117,122
39,93,120,120,122
40,93,121,120,125
41,93,122,121,126
42,93,122,121,130
43,93,122,121,126
44,93,121,122,126
45,93,122,123,127
46,93,116,125,126
47,93,110,126,127
48,93,109,124,126
49,93,104,126,130
50,93,98,127,133
51,93,102,124,146
52,93,106,123,144
53,93,101,124,137
54,93,98,124,134
55,93,103,122,134
56,93,102,121,133
57,93,102,120,123
58,93,101,119,122
59,93,100,118,119
60,93,105,117,111
61,93,104,117,108
62,93,99,117,109
63,93,99,116,111
64,93,92,117,104
65,93,96,114,99
66,93,95,113,98
67,93,94,116,95
68,93,95,112,95
69,93,95,110,101
70,93,96,111,104
71,93,94,111,101
72,93,92,110,98
73,93,89,112,100
74,93,88,112,102
75,93,89,112,100
76,93,85,111,102
77,93,86,111,110
78,93,89,110,110
79,93,83,112,104
80,93,81,115,104
81,93,83,113,112
82,93,87,112,115
83,93,86,112,108
84,93,82,112,108
85,93,77,113,105
86,93,76,113,107
87,93,77,112,109
88,93,81,111,103
89,93,76,112,104
90,93,75,112,106
91,93,72,111,107
92,93,70,112,107
93,93,69,114,101
94,93,67,115,99
95,93,63,115,102
96,93,60,115,101
97,93,59,113,99
98,93,53,115,94
99,93,53,113,93
100,93,55,113,93
101,93,56,114,94
102,93,55,113,93
103,93,54,111,92
104,93,54,109,91
105,93,51,111,91
106,93,50,110,90
107,93,45,111,86
108,93,45,112,82
109,93,45,112,82
110,93,44,112,86
111,93,46,107,82
112,93,45,107,77
113,93,43,107,81
114,93,44,105,78
115,93,39,108,76
116,93,36,107,79
117,93,34,108,71
118,93,37,105,68
119,93,41,101,67
0,94,141,78,117
1,94,140,82,120
2,94,148,79,123
3,94,155,80,121
4,94,156,83,124
5,94,153,85,124
6,94,153,85,124
7,94,149,85,130
8,94,149,86,128
9,94,156,86,128
10,94,161,86,125
11,94,158,85,126
12,94,156,87,131
13,94,155,91,133
14,94,155,93,137
15,94,154,92,135
16,94,157,93,140
17,94,153,95,140
18,94,155,98,140
19,94,153,99,140
20,94,161,100,136
21,94,160,103,133
22,94,159,101,134
23,94,157,103,128
24,94,157,103,130
25,94,158,104,131
26,94,160,103,131
27,94,160,104,127
28,94,155,107,125
29,94,151,108,129
30,94,151,107,138
31,94,143,107,135
32,94,141,107,132
33,94,137,109,132
34,94,131,109,135
35,94,131,110,131
36,94,130,111,129
37,94,127,112,133
38,94,125,113,133
39,94,124,117,131
40,94,121,119,129
41,94,121,119,129
42,94,120,118,128
43,94,121,119,131
44,94,118,120,135
45,94,121,119,133
46,94,114,119,129
47,94,110,122,132
48,94,110,124,137
49,94,105,126,135
50,94,102,128,133
51,94,105,126,137
52,94,103,122,145
53,94,101,122,147
54,94,102,122,138
55,94,102,122,138
56,94,98,121,133
57,94,99,118,125
58,94,99,119,117
59,94,100,119,113
60,94,107,116,113
61,94,99,116,111
62,94,97,116,107
63,94,92,118,100
64,94,94,116,106
65,94,99,111,107
66,94,96,112,98
67,94,92,112,99
68,94,92,111,96
69,94,97,110,101
70,94,91,111,98
71,94,90,110,94
72,94,91,109,96
73,94,86,112,96
74,94,86,112,96
75,94,86,111,102
76,94,84,113,104
77,94,89,110,110
78,94,85,110,108
79,94,82,112,108
80,94,83,113,108
81,94,84,112,112
82,94,82,111,111
83,94,80,112,111
84,94,82,111,111
85,94,79,111,107
86,94,77,113,105
87,94,79,109,106
88,94,81,111,107
89,94,75,112,104
90,94,69,112,109
91,94,69,112,109
92,94,70,112,105
93,94,67,112,106
94,94,65,112,103
95,94,64,111,99
96,94,63,113,99
97,94,59,111,98
98,94,53,115,98
99,94,53,115,96
100,94,56,114,94
101,94,52,114,93
102,94,50,115,93
103,94,54,112,90
104,94,59,107,89
105,94,54,109,91
106,94,50,110,88
107,94,45,112,82
108,94,45,112,78
109,94,44,111,79
110,94,47,111,80
111,94,45,109,76
112,94,46,108,80
113,94,48,107,78
114,94,45,107,77
115,94,41,107,76
116,94,40,106,75
117,94,37,106,71
118,94,38,102,71
119,94,42,99,71
0,95,144,79,115
1,95,140,83,116
2,95,149,80,128
3,95,150,81,127
4,95,149,84,119
5,95,149,83,121
6,95,153,85,124
7,95,149,85,130
8,95,149,86,124
9,95,154,90,121
10,95,158,87,131
11,95,158,86,133
12,95,154,90,132
13,95,154,90,132
14,95,154,92,133
15,95,156,92,137
16,95,158,92,135
17,95,154,95,138
18,95,154,97,141
19,95,157,98,138
20,95,159,98,139
21,95,159,100,138
22,95,163,101,135
23,95,163,102,127
24,95,160,103,133
25,95,160,102,138
26,95,161,105,131
27,95,157,105,129
28,95,151,106,128
29,95,147,106,133
30,95,143,105,143
31,95,142,107,137
32,95,135,111,135
33,95,134,110,134
34,95,134,109,136
35,95,131,110,131
36,95,128,111,135
37,95,128,110,141
38,95,125,112,137
39,95,120,116,131
40,95,119,116,131
41,95,120,117,134
42,95,119,116,131
43,95,117,120,130
44,95,118,120,137
45,95,118,118,134
46,95,115,120,132
47,95,109,123,134
48,95,106,123,140
49,95,101,126,140
50,95,99,127,136
51,95,102,128,137
52,95,102,124,146
53,95,102,120,146
54,95,105,120,138
55,95,100,120,139
56,95,98,119,128
57,95,99,119,121
58,95,97,118,118
59,95,96,120,112
60,95,101,117,114
61,95,98,117,111
62,95,98,115,109
63,95,99,114,102
64,95,95,112,104
65,95,96,111,106
66,95,94,111,103
67,95,95,111,99
68,95,98,111,100
69,95,97,110,101
70,95,90,114,93
71,95,88,114,91
72,95,91,111,98
73,95,91,109,98
74,95,94,110,98
75,95,88,110,102
76,95,85,111,102
77,95,86,113,104
78,95,82,113,102
79,95,82,112,108
80,95,86,109,111
81,95,88,110,112
82,95,83,113,108
83,95,78,114,106
84,95,82,110,105
85,95,81,112,101
86,95,79,113,101
87,95,79,110,102
88,95,77,110,101
89,95,73,110,107
90,95,70,112,107
91,95,65,115,105
92,95,67,112,104
93,95,67,112,104
94,95,65,112,99
95,95,60,112,102
96,95,62,110,98
97,95,59,113,99
98,95,53,115,98
99,95,55,112,97
100,95,55,112,95
101,95,52,112,92
102,95,52,112,92
103,95,52,110,91
104,95,56,109,87
105,95,55,108,88
106,95,50,110,88
107,95,51,110,86
108,95,49,107,85
109,95,49,107,85
110,95,46,107,82
111,95,40,110,75
112,95,38,112,76
113,95,42,109,75
114,95,38,109,76
115,95,36,108,73
116,95,43,105,75
117,95,43,106,69
118,95,42,103,66
119,95,38,99,72
0,96,145,80,118
1,96,145,81,123
2,96,146,79,129
3,96,149,80,128
4,96,149,84,119
5,96,149,84,119
6,96,150,84,124
7,96,148,85,122
8,96,150,85,120
9,96,154,86,123
10,96,154,88,131
11,96,153,86,134
12,96,153,87,128
13,96,156,88,129
14,96,158,92,135
15,96,159,92,140
16,96,156,93,142
17,96,153,95,144
18,96,153,96,138
19,96,157,98,136
20,96,158,100,135
21,96,156,102,136
22,96,161,100,136
23,96,161,100,134
24,96,161,100,134
25,96,162,102,133
26,96,156,104,130
27,96,153,105,130
28,96,146,108,130
29,96,143,109,134
30,96,143,109,138
31,96,137,108,134
32,96,133,108,135
33,96,133,110,138
34,96,133,110,136
35,96,132,107,136
36,96,132,106,140
37,96,130,108,136
38,96,125,112,135
39,96,120,115,135
40,96,118,115,132
41,96,118,114,138
42,96,119,115,137
43,96,117,116,135
44,96,117,117,133
45,96,116,118,133
46,96,115,120,134
47,96,108,121,137
48,96,101,124,139
49,96,104,124,140
50,96,100,125,139
51,96,100,124,141
52,96,102,123,150
53,96,98,123,149
54,96,96,122,141
55,96,100,121,137
56,96,102,121,121
57,96,98,121,120
58,96,97,117,120
59,96,97,119,112
60,96,98,117,111
61,96,95,114,110
62,96,96,113,107
63,96,96,113,107
64,96,95,112,104
65,96,94,111,103
66,96,94,109,100
67,96,98,110,95
68,96,97,108,98
69,96,94,106,102
70,96,92,109,104
71,96,90,109,102
72,96,85,110,99
73,96,88,111,98
74,96,90,109,102
75,96,88,110,102
76,96,86,111,102
77,96,86,111,100
78,96,88,112,104
79,96,86,111,112
80,96,83,111,108
81,96,83,111,106
82,96,79,111,109
83,96,77,109,107
84,96,83,108,104
85,96,78,111,104
86,96,73,111,103
87,96,81,107,101
88,96,78,109,103
89,96,72,109,106
90,96,72,112,105
91,96,67,112,104
92,96,67,112,106
93,96,66,111,101
94,96,62,113,95
95,96,57,115,97
96,96,59,111,98
97,96,59,111,98
98,96,56,111,95
99,96,57,110,92
100,96,54,111,96
101,96,49,112,93
102,96,49,112,91
103,96,52,110,91
104,96,55,108,90
105,96,52,107,88
106,96,47,110,86
107,96,47,108,85
108,96,49,107,87
109,96,47,108,85
110,96,49,106,82
111,96,48,106,82
112,96,45,106,81
113,96,44,106,74
114,96,39,108,76
115,96,38,107,75
116,96,45,101,77
117,96,45,103,69
118,96,42,101,65
119,96,38,99,72
0,97,138,79,117
1,97,141,79,121
2,97,145,79,124
3,97,146,82,126
4,97,148,85,124
5,97,151,83,124
6,97,151,85,126
7,97,148,87,126
8,97,153,84,128
9,97,155,84,131
10,97,155,84,131
11,97,156,87,133
12,97,154,89,129
13,97,162,86,132
14,97,159,87,134
15,97,152,93,135
16,97,150,93,139
17,97,150,92,141
18,97,152,94,141
19,97,155,96,139
20,97,152,99,135
21,97,153,100,132
22,97,159,100,131
23,97,156,100,135
24,97,159,100,138
25,97,157,102,134
26,97,150,104,135
27,97,148,105,131
28,97,143,109,127
29,97,141,111,130
30,97,140,109,133
31,97,133,109,131
32,97,132,107,136
33,97,129,108,138
34,97,129,111,138
35,97,131,110,131
36,97,130,109,130
37,97,130,108,132
38,97,128,112,131
39,97,124,114,131
40,97,118,115,130
41,97,119,114,132
42,97,118,114,138
43,97,117,116,137
44,97,119,116,135
45,97,117,117,133
46,97,114,118,137
47,97,111,118,143
48,97,107,122,144
49,97,109,121,142
50,97,104,122,141
51,97,103,122,143
52,97,101,122,147
53,97,94,122,145
54,97,94,121,139
55,97,99,120,131
56,97,97,122,118
57,97,94,119,120
58,97,95,118,117
59,97,96,118,111
60,97,95,116,111
61,97,99,112,114
62,97,95,115,108
63,97,95,112,106
64,97,97,110,101
65,97,94,111,103
66,97,95,111,99
67,97,97,109,94
68,97,96,108,100
69,97,92,106,101
70,97,96,106,102
71,97,93,107,102
72,97,84,108,100
73,97,87,107,100
74,97,88,108,101
75,97,83,109,100
76,97,82,111,101
77,97,82,113,102
78,97,85,108,107
79,97,84,108,111
80,97,82,111,111
81,97,77,113,105
82,97,77,112,107
83,97,82,110,105
84,97,86,107,104
85,97,80,108,103
86,97,75,108,102
87,97,81,107,103
88,97,75,108,104
89,97,69,111,104
90,97,69,111,104
91,97,68,110,105
92,97,67,112,102
93,97,66,112,97
94,97,61,111,96
95,97,54,114,96
96,97,58,112,98
97,97,60,109,99
98,97,60,110,95
99,97,58,111,93
100,97,55,110,94
101,97,50,113,92
102,97,50,113,92
103,97,54,111,92
104,97,54,109,91
105,97,53,106,88
106,97,49,110,84
107,97,46,109,83
108,97,46,109,85
109,97,44,110,81
110,97,46,108,78
111,97,50,104,79
112,97,50,102,80
113,97,47,104,74
