X,Y,Nx,Ny,Nz
45,31,69,133,240
46,31,72,133,242
47,31,75,133,243
48,31,78,133,245
49,31,81,133,246
50,31,84,133,247
51,31,88,133,248
52,31,91,133,249
53,31,94,133,250
54,31,97,133,251
55,31,100,133,252
56,31,103,133,252
57,31,107,133,253
58,31,110,133,253
59,31,113,133,254
60,31,116,133,254
61,31,119,133,254
62,31,122,133,254
63,31,125,133,254
64,31,129,133,254
65,31,132,133,254
66,31,135,133,254
67,31,138,133,254
68,31,141,133,254
69,31,144,133,253
70,31,147,133,253
71,31,151,133,252
72,31,154,133,252
73,31,157,133,251
74,31,160,133,250
75,31,163,133,249
76,31,166,133,248
77,31,170,133,247
78,31,173,133,246
79,31,176,133,245
80,31,179,133,243
81,31,182,133,242
82,31,185,133,240
83,31,188,133,239
84,31,192,133,237
85,31,195,133,235
86,31,198,133,233
87,31,201,133,231
88,31,204,133,228
89,31,207,133,226
90,31,210,133,223
91,31,214,133,220
92,31,217,133,217
93,31,220,133,214
94,31,223,133,211
95,31,226,133,207
96,31,229,133,203
97,31,127,127,255
98,31,127,127,255
99,31,127,127,255
100,31,127,127,255
101,31,127,127,255
102,31,127,127,255
103,31,127,127,255
104,31,127,127,255
105,31,127,127,255
106,31,127,127,255
107,31,127,127,255
108,31,127,127,255
109,31,127,127,255
110,31,127,127,255
111,31,127,127,255
112,31,127,127,255
113,31,127,127,255
114,31,127,127,255
115,31,127,127,255
116,31,127,127,255
117,31,127,127,255
118,31,127,127,255
119,31,127,127,255
0,32,127,127,255
1,32,127,127,255
2,32,127,127,255
3,32,127,127,255
4,32,127,127,255
5,32,127,127,255
6,32,127,127,255
7,32,127,127,255
8,32,127,127,255
9,32,127,127,255
10,32,127,127,255
11,32,127,127,255
12,32,127,127,255
13,32,127,127,255
14,32,127,127,255
15,32,127,127,255
16,32,127,127,255
17,32,127,127,255
18,32,127,127,255
19,32,127,127,255
20,32,127,127,255
21,32,127,127,255
22,32,127,127,255
23,32,127,127,255
24,32,127,127,255
25,32,127,127,255
26,32,127,127,255
27,32,127,127,255
28,32,127,127,255
29,32,127,127,255
30,32,127,127,255
31,32,25,130,203
32,32,28,130,207
33,32,31,130,211
34,32,34,130,214
35,32,37,130,218
36,32,40,130,221
37,32,44,130,223
38,32,47,130,226
39,32,50,130,228
40,32,53,130,231
41,32,56,130,233
42,32,59,130,235
43,32,62,130,237
44,32,66,130,239
45,32,69,130,240
46,32,72,130,242
47,32,75,130,243
48,32,78,130,245
49,32,81,130,246
50,32,85,130,247
51,32,88,130,248
52,32,91,130,249
53,32,94,130,250
54,32,97,130,251
55,32,100,130,252
56,32,103,130,252
57,32,107,130,253
58,32,110,130,253
59,32,113,130,254
60,32,116,130,254
61,32,119,130,254
62,32,122,130,254
63,32,125,130,254
64,32,129,130,254
65,32,132,130,254
66,32,135,130,254
67,32,138,130,254
68,32,141,130,254
69,32,144,130,253
70,32,147,130,253
71,32,151,130,252
72,32,154,130,252
73,32,157,130,251
74,32,160,130,250
75,32,163,130,249
76,32,166,130,248
77,32,170,130,247
78,32,173,130,246
79,32,176,130,245
80,32,179,130,243
81,32,182,130,242
82,32,185,130,240
83,32,188,130,239
84,32,192,130,237
85,32,195,130,235
86,32,198,130,233
87,32,201,130,231
88,32,204,130,228
89,32,207,130,226
90,32,210,130,223
91,32,214,130,221
92,32,217,130,218
93,32,220,130,214
94,32,223,130,211
95,32,226,130,207
96,32,229,130,203
97,32,127,127,255
98,32,127,127,255
99,32,127,127,255
100,32,127,127,255
101,32,127,127,255
102,32,127,127,255
103,32,127,127,255
104,32,127,127,255
105,32,127,127,255
106,32,127,127,255
107,32,127,127,255
108,32,127,127,255
109,32,127,127,255
110,32,127,127,255
111,32,127,127,255
112,32,127,127,255
113,32,127,127,255
114,32,127,127,255
115,32,127,127,255
116,32,127,127,255
117,32,127,127,255
118,32,127,127,255
119,32,127,127,255
0,33,127,127,255
1,33,127,127,255
2,33,127,127,255
3,33,127,127,255
4,33,127,127,255
5,33,127,127,255
6,33,127,127,255
7,33,127,127,255
8,33,127,127,255
9,33,127,127,255
10,33,127,127,255
11,33,127,127,255
12,33,127,127,255
13,33,127,127,255
14,33,127,127,255
15,33,127,127,255
16,33,127,127,255
17,33,127,127,255
18,33,127,127,255
19,33,127,127,255
20,33,127,127,255
21,33,127,127,255
22,33,127,127,255
23,33,127,127,255
24,33,127,127,255
25,33,127,127,255
26,33,127,127,255
27,33,127,127,255
28,33,127,127,255
29,33,127,127,255
30,33,127,127,255
31,33,25,127,203
32,33,28,127,207
33,33,31,127,211
34,33,34,127,214
35,33,37,127,218
36,33,40,127,221
37,33,44,127,223
38,33,47,127,226
39,33,50,127,229
40,33,53,127,231
41,33,56,127,233
42,33,59,127,235
43,33,62,127,237
44,33,66,127,239
45,33,69,127,240
46,33,72,127,242
47,33,75,127,243
48,33,78,127,245
49,33,81,127,246
50,33,85,127,247
51,33,88,127,248
52,33,91,127,249
53,33,94,127,250
54,33,97,127,251
55,33,100,127,252
56,33,103,127,252
57,33,107,127,253
58,33,110,127,253
59,33,113,127,254
60,33,116,127,254
61,33,119,127,254
62,33,122,127,254
63,33,125,127,254
64,33,129,127,254
65,33,132,127,254
66,33,135,127,254
67,33,138,127,254
68,33,141,127,254
69,33,144,127,253
70,33,147,127,253
71,33,151,127,252
72,33,154,127,252
73,33,157,127,251
74,33,160,127,250
75,33,163,127,249
76,33,166,127,248
77,33,170,127,247
78,33,173,127,246
79,33,176,127,245
80,33,179,127,243
81,33,182,127,242
82,33,185,127,240
83,33,188,127,239
84,33,192,127,237
85,33,195,127,235
86,33,198,127,233
87,33,201,127,231
88,33,204,127,229
89,33,207,127,226
90,33,210,127,223
91,33,214,127,221
92,33,217,127,218
93,33,220,127,214
94,33,223,127,211
95,33,226,127,207
96,33,229,127,203
97,33,127,127,255
98,33,127,127,255
99,33,127,127,255
100,33,127,127,255
101,33,127,127,255
102,33,127,127,255
103,33,127,127,255
104,33,127,127,255
105,33,127,127,255
106,33,127,127,255
107,33,127,127,255
108,33,127,127,255
109,33,127,127,255
110,33,127,127,255
111,33,127,127,255
112,33,127,127,255
113,33,127,127,255
114,33,127,127,255
115,33,127,127,255
116,33,127,127,255
117,33,127,127,255
118,33,127,127,255
119,33,127,127,255
0,34,127,127,255
1,34,127,127,255
2,34,127,127,255
3,34,127,127,255
4,34,127,127,255
5,34,127,127,255
6,34,127,127,255
7,34,127,127,255
8,34,127,127,255
9,34,127,127,255
10,34,127,127,255
11,34,127,127,255
12,34,127,127,255
13,34,127,127,255
14,34,127,127,255
15,34,127,127,255
16,34,127,127,255
17,34,127,127,255
18,34,127,127,255
19,34,127,127,255
20,34,127,127,255
21,34,127,127,255
22,34,127,127,255
23,34,127,127,255
24,34,127,127,255
25,34,127,127,255
26,34,127,127,255
27,34,127,127,255
28,34,127,127,255
29,34,127,127,255
30,34,127,127,255
31,34,25,124,203
32,34,28,124,207
33,34,31,124,211
34,34,34,124,214
35,34,37,124,218
36,34,40,124,221
37,34,44,124,223
38,34,47,124,226
39,34,50,124,228
40,34,53,124,231
41,34,56,124,233
42,34,59,124,235
43,34,62,124,237
44,34,66,124,239
45,34,69,124,240
46,34,72,124,242
47,34,75,124,243
48,34,78,124,245
49,34,81,124,246
50,34,85,124,247
51,34,88,124,248
52,34,91,124,249
53,34,94,124,250
54,34,97,124,251
55,34,100,124,252
56,34,103,124,252
57,34,107,124,253
58,34,110,124,253
59,34,113,124,254
60,34,116,124,254
61,34,119,124,254
62,34,122,124,254
63,34,125,124,254
64,34,129,124,254
65,34,132,124,254
66,34,135,124,254
67,34,138,124,254
68,34,141,124,254
69,34,144,124,253
70,34,147,124,253
71,34,151,124,252
72,34,154,124,252
73,34,157,124,251
74,34,160,124,250
75,34,163,124,249
76,34,166,124,248
77,34,170,124,247
78,34,173,124,246
79,34,176,124,245
80,34,179,124,243
81,34,182,124,242
82,34,185,124,240
83,34,188,124,239
84,34,192,124,237
85,34,195,124,235
86,34,198,124,233
87,34,201,124,231
88,34,204,124,228
89,34,207,124,226
90,34,210,124,223
91,34,214,124,221
92,34,217,124,218
93,34,220,124,214
94,34,223,124,211
95,34,226,124,207
96,34,229,124,203
97,34,127,127,255
98,34,127,127,255
99,34,127,127,255
100,34,127,127,255
101,34,127,127,255
102,34,127,127,255
103,34,127,127,255
104,34,127,127,255
105,34,127,127,255
106,34,127,127,255
107,34,127,127,255
108,34,127,127,255
109,34,127,127,255
110,34,127,127,255
111,34,127,127,255
112,34,127,127,255
113,34,127,127,255
114,34,127,127,255
115,34,127,127,255
116,34,127,127,255
117,34,127,127,255
118,34,127,127,255
119,34,127,127,255
0,35,127,127,255
1,35,127,127,255
2,35,127,127,255
3,35,127,127,255
4,35,127,127,255
5,35,127,127,255
6,35,127,127,255
7,35,127,127,255
8,35,127,127,255
9,35,127,127,255
10,35,127,127,255
11,35,127,127,255
12,35,127,127,255
13,35,127,127,255
14,35,127,127,255
15,35,127,127,255
16,35,127,127,255
17,35,127,127,255
18,35,127,127,255
19,35,127,127,255
20,35,127,127,255
21,35,127,127,255
22,35,127,127,255
23,35,127,127,255
24,35,127,127,255
25,35,127,127,255
26,35,127,127,255
27,35,127,127,255
28,35,127,127,255
29,35,127,127,255
30,35,127,127,255
31,35,25,121,203
32,35,28,121,207
33,35,31,121,211
34,35,34,121,214
35,35,37,121,217
36,35,40,121,220
37,35,44,121,223
38,35,47,121,226
39,35,50,121,228
40,35,53,121,231
41,35,56,121,233
42,35,59,121,235
43,35,62,121,237
44,35,66,121,239
45,35,69,121,240
46,35,72,121,242
47,35,75,121,243
48,35,78,121,245
49,35,81,121,246
50,35,84,121,247
51,35,88,121,248
52,35,91,121,249
53,35,94,121,250
54,35,97,121,251
55,35,100,121,252
56,35,103,121,252
57,35,107,121,253
58,35,110,121,253
59,35,113,121,254
60,35,116,121,254
61,35,119,121,254
62,35,122,121,254
63,35,125,121,254
64,35,129,121,254
65,35,132,121,254
66,35,135,121,254
67,35,138,121,254
68,35,141,121,254
69,35,144,121,253
70,35,147,121,253
71,35,151,121,252
72,35,154,121,252
73,35,157,121,251
74,35,160,121,250
75,35,163,121,249
76,35,166,121,248
77,35,170,121,247
78,35,173,121,246
79,35,176,121,245
80,35,179,121,243
81,35,182,121,242
82,35,185,121,240
83,35,188,121,239
84,35,192,121,237
85,35,195,121,235
86,35,198,121,233
87,35,201,121,231
88,35,204,121,228
89,35,207,121,226
90,35,210,121,223
91,35,214,121,220
92,35,217,121,217
93,35,220,121,214
94,35,223,121,211
95,35,226,121,207
96,35,229,121,203
97,35,127,127,255
98,35,127,127,255
99,35,127,127,255
100,35,127,127,255
101,35,127,127,255
102,35,127,127,255
103,35,127,127,255
104,35,127,127,255
105,35,127,127,255
106,35,127,127,255
107,35,127,127,255
108,35,127,127,255
109,35,127,127,255
110,35,127,127,255
111,35,127,127,255
112,35,127,127,255
113,35,127,127,255
114,35,127,127,255
115,35,127,127,255
116,35,127,127,255
117,35,127,127,255
118,35,127,127,255
119,35,127,127,255
0,36,127,127,255
1,36,127,127,255
2,36,127,127,255
3,36,127,127,255
4,36,127,127,255
5,36,127,127,255
6,36,127,127,255
7,36,127,127,255
8,36,127,127,255
9,36,127,127,255
10,36,127,127,255
11,36,127,127,255
12,36,127,127,255
13,36,127,127,255
14,36,127,127,255
15,36,127,127,255
16,36,127,127,255
17,36,127,127,255
18,36,127,127,255
19,36,127,127,255
20,36,127,127,255
21,36,127,127,255
22,36,127,127,255
23,36,127,127,255
24,36,127,127,255
25,36,127,127,255
26,36,127,127,255
27,36,127,127,255
28,36,127,127,255
29,36,127,127,255
30,36,127,127,255
31,36,25,118,202
32,36,28,118,207
33,36,31,118,210
34,36,34,118,214
35,36,37,118,217
36,36,40,118,220
37,36,44,118,223
38,36,47,118,226
39,36,50,118,228
40,36,53,118,230
41,36,56,118,233
42,36,59,118,235
43,36,62,118,237
44,36,66,118,238
45,36,69,118,240
46,36,72,118,242
47,36,75,118,243
48,36,78,118,244
49,36,81,118,246
50,36,85,118,247
51,36,88,118,248
52,36,91,118,249
53,36,94,118,250
54,36,97,118,251
55,36,100,118,251
56,36,103,118,252
57,36,107,118,252
58,36,110,118,253
59,36,113,118,253
60,36,116,118,254
61,36,119,118,254
62,36,122,118,254
63,36,125,118,254
64,36,129,118,254
65,36,132,118,254
66,36,135,118,254
67,36,138,118,254
68,36,141,118,253
69,36,144,118,253
70,36,147,118,252
71,36,151,118,252
72,36,154,118,251
73,36,157,118,251
74,36,160,118,250
75,36,163,118,249
76,36,166,118,248
77,36,170,118,247
78,36,173,118,246
79,36,176,118,244
80,36,179,118,243
81,36,182,118,242
82,36,185,118,240
83,36,188,118,238
84,36,192,118,237
85,36,195,118,235
86,36,198,118,233
87,36,201,118,230
88,36,204,118,228
89,36,207,118,226
90,36,210,118,223
91,36,214,118,220
92,36,217,118,217
93,36,220,118,214
94,36,223,118,210
95,36,226,118,207
96,36,229,118,202
97,36,127,127,255
98,36,127,127,255
99,36,127,127,255
100,36,127,127,255
101,36,127,127,255
102,36,127,127,255
103,36,127,127,255
104,36,127,127,255
105,36,127,127,255
106,36,127,127,255
107,36,127,127,255
108,36,127,127,255
109,36,127,127,255
110,36,127,127,255
111,36,127,127,255
112,36,127,127,255
113,36,127,127,255
114,36,127,127,255
115,36,127,127,255
116,36,127,127,255
117,36,127,127,255
118,36,127,127,255
119,36,127,127,255
0,37,127,127,255
1,37,127,127,255
2,37,127,127,255
3,37,127,127,255
4,37,127,127,255
5,37,127,127,255
6,37,127,127,255
7,37,127,127,255
8,37,127,127,255
9,37,127,127,255
10,37,127,127,255
11,37,127,127,255
12,37,127,127,255
13,37,127,127,255
14,37,127,127,255
15,37,127,127,255
16,37,127,127,255
17,37,127,127,255
18,37,127,127,255
19,37,127,127,255
20,37,127,127,255
21,37,127,127,255
22,37,127,127,255
23,37,127,127,255
24,37,127,127,255
25,37,127,127,255
26,37,127,127,255
27,37,127,127,255
28,37,127,127,255
29,37,127,127,255
30,37,127,127,255
31,37,25,114,202
32,37,28,114,206
33,37,31,114,210
34,37,34,114,213
35,37,37,114,217
36,37,40,114,220
37,37,44,114,223
38,37,47,114,225
39,37,50,114,228
40,37,53,114,230
41,37,56,114,232
42,37,59,114,234
43,37,62,114,236
44,37,66,114,238
45,37,69,114,240
46,37,72,114,241
47,37,75,114,243
48,37,78,114,244
49,37,81,114,245
50,37,85,114,247
51,37,88,114,248
52,37,91,114,249
53,37,94,114,249
54,37,97,114,250
55,37,100,114,251
56,37,103,114,252
57,37,107,114,252
58,37,110,114,253
59,37,113,114,253
60,37,116,114,253
61,37,119,114,254
62,37,122,114,254
63,37,125,114,254
64,37,129,114,254
65,37,132,114,254
66,37,135,114,254
67,37,138,114,253
68,37,141,114,253
69,37,144,114,253
70,37,147,114,252
71,37,151,114,252
72,37,154,114,251
73,37,157,114,250
74,37,160,114,249
75,37,163,114,249
76,37,166,114,248
77,37,170,114,247
78,37,173,114,245
79,37,176,114,244
80,37,179,114,243
81,37,182,114,241
82,37,185,114,240
83,37,188,114,238
84,37,192,114,236
85,37,195,114,234
86,37,198,114,232
87,37,201,114,230
88,37,204,114,228
89,37,207,114,225
90,37,210,114,223
91,37,214,114,220
92,37,217,114,217
93,37,220,114,213
94,37,223,114,210
95,37,226,114,206
96,37,229,114,202
97,37,127,127,255
98,37,127,127,255
99,37,127,127,255
100,37,127,127,255
101,37,127,127,255
102,37,127,127,255
103,37,127,127,255
104,37,127,127,255
105,37,127,127,255
106,37,127,127,255
107,37,127,127,255
108,37,127,127,255
109,37,127,127,255
110,37,127,127,255
111,37,127,127,255
112,37,127,127,255
113,37,127,127,255
114,37,127,127,255
115,37,127,127,255
116,37,127,127,255
117,37,127,127,255
118,37,127,127,255
119,37,127,127,255
0,38,127,127,255
1,38,127,127,255
2,38,127,127,255
3,38,127,127,255
4,38,127,127,255
5,38,127,127,255
6,38,127,127,255
7,38,127,127,255
8,38,127,127,255
9,38,127,127,255
10,38,127,127,255
11,38,127,127,255
12,38,127,127,255
13,38,127,127,255
14,38,127,127,255
15,38,127,127,255
16,38,127,127,255
17,38,127,127,255
18,38,127,127,255
19,38,127,127,255
20,38,127,127,255
21,38,127,127,255
22,38,127,127,255
23,38,127,127,255
24,38,127,127,255
25,38,127,127,255
26,38,127,127,255
27,38,127,127,255
28,38,127,127,255
29,38,127,127,255
30,38,127,127,255
31,38,25,111,201
32,38,28,111,206
33,38,31,111,209
34,38,34,111,213
35,38,37,111,216
36,38,40,111,219
37,38,44,111,222
38,38,47,111,225
39,38,50,111,227
40,38,53,111,230
41,38,56,111,232
42,38,59,111,234
43,38,62,111,236
44,38,66,111,238
45,38,69,111,239
46,38,72,111,241
47,38,75,111,242
48,38,78,111,244
49,38,81,111,245
50,38,85,111,246
51,38,88,111,247
52,38,91,111,248
53,38,94,111,249
54,38,97,111,250
55,38,100,111,251
56,38,103,111,251
57,38,107,111,252
58,38,110,111,252
59,38,113,111,253
60,38,116,111,253
61,38,119,111,253
62,38,122,111,253
63,38,125,111,254
64,38,129,111,254
65,38,132,111,253
66,38,135,111,253
67,38,138,111,253
68,38,141,111,253
69,38,144,111,252
70,38,147,111,252
71,38,151,111,251
72,38,154,111,251
73,38,157,111,250
74,38,160,111,249
75,38,163,111,248
76,38,166,111,247
77,38,170,111,246
78,38,173,111,245
79,38,176,111,244
80,38,179,111,242
81,38,182,111,241
82,38,185,111,239
83,38,188,111,238
84,38,192,111,236
85,38,195,111,234
86,38,198,111,232
87,38,201,111,230
88,38,204,111,227
89,38,207,111,225
90,38,210,111,222
91,38,214,111,219
92,38,217,111,216
93,38,220,111,213
94,38,223,111,209
95,38,226,111,206
96,38,229,111,201
97,38,127,127,255
98,38,127,127,255
99,38,127,127,255
100,38,127,127,255
101,38,127,127,255
102,38,127,127,255
103,38,127,127,255
104,38,127,127,255
105,38,127,127,255
106,38,127,127,255
107,38,127,127,255
108,38,127,127,255
109,38,127,127,255
110,38,127,127,255
111,38,127,127,255
112,38,127,127,255
113,38,127,127,255
114,38,127,127,255
115,38,127,127,255
116,38,127,127,255
117,38,127,127,255
118,38,127,127,255
119,38,127,127,255
0,39,127,127,255
1,39,127,127,255
2,39,127,127,255
3,39,127,127,255
4,39,127,127,255
5,39,127,127,255
6,39,127,127,255
7,39,127,127,255
8,39,127,127,255
9,39,127,127,255
10,39,127,127,255
11,39,127,127,255
12,39,127,127,255
13,39,127,127,255
14,39,127,127,255
15,39,127,127,255
16,39,127,127,255
17,39,127,127,255
18,39,127,127,255
19,39,127,127,255
20,39,127,127,255
21,39,127,127,255
22,39,127,127,255
23,39,127,127,255
24,39,127,127,255
25,39,127,127,255
26,39,127,127,255
27,39,127,127,255
28,39,127,127,255
29,39,127,127,255
30,39,127,127,255
31,39,127,127,255
32,39,28,108,205
33,39,31,108,209
34,39,34,108,212
35,39,37,108,216
36,39,40,108,219
37,39,44,108,222
38,39,47,108,224
39,39,50,108,227
40,39,53,108,229
41,39,56,108,231
42,39,59,108,233
43,39,62,108,235
44,39,66,108,237
45,39,69,108,239
46,39,72,108,240
47,39,75,108,242
48,39,78,108,243
49,39,81,108,245
50,39,85,108,246
51,39,88,108,247
52,39,91,108,248
53,39,94,108,249
54,39,97,108,249
55,39,100,108,250
56,39,103,108,251
57,39,107,108,251
58,39,110,108,252
59,39,113,108,252
60,39,116,108,253
61,39,119,108,253
62,39,122,108,253
63,39,125,108,253
64,39,129,108,253
65,39,132,108,253
66,39,135,108,253
67,39,138,108,253
68,39,141,108,252
69,39,144,108,252
70,39,147,108,251
71,39,151,108,251
72,39,154,108,250
73,39,157,108,249
74,39,160,108,249
75,39,163,108,248
76,39,166,108,247
77,39,170,108,246
78,39,173,108,245
79,39,176,108,243
80,39,179,108,242
81,39,182,108,240
82,39,185,108,239
83,39,188,108,237
84,39,192,108,235
85,39,195,108,233
86,39,198,108,231
87,39,201,108,229
88,39,204,108,227
89,39,207,108,224
90,39,210,108,222
91,39,214,108,219
92,39,217,108,216
93,39,220,108,212
94,39,223,108,209
95,39,226,108,205
96,39,127,127,255
97,39,127,127,255
98,39,127,127,255
99,39,127,127,255
100,39,127,127,255
101,39,127,127,255
102,39,127,127,255
103,39,127,127,255
104,39,127,127,255
105,39,127,127,255
106,39,127,127,255
107,39,127,127,255
108,39,127,127,255
109,39,127,127,255
110,39,127,127,255
111,39,127,127,255
112,39,127,127,255
113,39,127,127,255
114,39,127,127,255
115,39,127,127,255
116,39,127,127,255
117,39,127,127,255
118,39,127,127,255
119,39,127,127,255
0,40,127,127,255
1,40,127,127,255
2,40,127,127,255
3,40,127,127,255
4,40,127,127,255
5,40,127,127,255
6,40,127,127,255
7,40,127,127,255
8,40,127,127,255
9,40,127,127,255
10,40,127,127,255
11,40,127,127,255
12,40,127,127,255
13,40,127,127,255
14,40,127,127,255
15,40,127,127,255
16,40,127,127,255
17,40,127,127,255
18,40,127,127,255
19,40,127,127,255
20,40,127,127,255
21,40,127,127,255
22,40,127,127,255
23,40,127,127,255
24,40,127,127,255
25,40,127,127,255
26,40,127,127,255
27,40,127,127,255
28,40,127,127,255
29,40,127,127,255
30,40,127,127,255
31,40,127,127,255
32,40,28,105,204
33,40,31,105,208
34,40,34,105,212
35,40,37,105,215
36,40,40,105,218
37,40,44,105,221
38,40,47,105,224
39,40,50,105,226
40,40,53,105,228
41,40,56,105,231
42,40,59,105,233
43,40,62,105,235
44,40,66,105,237
45,40,69,105,238
46,40,72,105,240
47,40,75,105,241
48,40,78,105,243
49,40,81,105,244
50,40,85,105,245
51,40,88,105,246
52,40,91,105,247
53,40,94,105,248
54,40,97,105,249
55,40,100,105,250
56,40,103,105,250
57,40,107,105,251
58,40,110,105,251
59,40,113,105,252
60,40,116,105,252
61,40,119,105,252
62,40,122,105,252
63,40,125,105,253
64,40,129,105,253
65,40,132,105,252
66,40,135,105,252
67,40,138,105,252
68,40,141,105,252
69,40,144,105,251
70,40,147,105,251
71,40,151,105,250
72,40,154,105,250
73,40,157,105,249
74,40,160,105,248
75,40,163,105,247
76,40,166,105,246
77,40,170,105,245
78,40,173,105,244
79,40,176,105,243
80,40,179,105,241
81,40,182,105,240
82,40,185,105,238
83,40,188,105,237
84,40,192,105,235
85,40,195,105,233
86,40,198,105,231
87,40,201,105,228
88,40,204,105,226
89,40,207,105,224
90,40,210,105,221
91,40,214,105,218
92,40,217,105,215
93,40,220,105,212
94,40,223,105,208
95,40,226,105,204
96,40,127,127,255
97,40,127,127,255
98,40,127,127,255
99,40,127,127,255
100,40,127,127,255
101,40,127,127,255
102,40,127,127,255
103,40,127,127,255
104,40,127,127,255
105,40,127,127,255
106,40,127,127,255
107,40,127,127,255
108,40,127,127,255
109,40,127,127,255
110,40,127,127,255
111,40,127,127,255
112,40,127,127,255
113,40,127,127,255
114,40,127,127,255
115,40,127,127,255
116,40,127,127,255
117,40,127,127,255
118,40,127,127,255
119,40,127,127,255
0,41,127,127,255
1,41,127,127,255
2,41,127,127,255
3,41,127,127,255
4,41,127,127,255
5,41,127,127,255
6,41,127,127,255
7,41,127,127,255
8,41,127,127,255
9,41,127,127,255
10,41,127,127,255
11,41,127,127,255
12,41,127,127,255
13,41,127,127,255
14,41,127,127,255
15,41,127,127,255
16,41,127,127,255
17,41,127,127,255
18,41,127,127,255
19,41,127,127,255
20,41,127,127,255
21,41,127,127,255
22,41,127,127,255
23,41,127,127,255
24,41,127,127,255
25,41,127,127,255
26,41,127,127,255
27,41,127,127,255
28,41,127,127,255
29,41,127,127,255
30,41,127,127,255
31,41,127,127,255
32,41,28,102,203
33,41,31,102,207
34,41,34,102,211
35,41,37,102,214
36,41,40,102,217
37,41,44,102,220
38,41,47,102,223
39,41,50,102,225
40,41,53,102,228
41,41,56,102,230
42,41,59,102,232
43,41,62,102,234
44,41,66,102,236
45,41,69,102,238
46,41,72,102,239
47,41,75,102,241
48,41,78,102,242
49,41,81,102,243
50,41,85,102,245
51,41,88,102,246
52,41,91,102,247
53,41,94,102,248
54,41,97,102,248
55,41,100,102,249
56,41,103,102,250
57,41,107,102,250
58,41,110,102,251
59,41,113,102,251
60,41,116,102,252
61,41,119,102,252
62,41,122,102,252
63,41,125,102,252
64,41,129,102,252
65,41,132,102,252
66,41,135,102,252
67,41,138,102,252
68,41,141,102,251
69,41,144,102,251
70,41,147,102,250
71,41,151,102,250
72,41,154,102,249
73,41,157,102,248
74,41,160,102,248
75,41,163,102,247
76,41,166,102,246
77,41,170,102,245
78,41,173,102,243
79,41,176,102,242
80,41,179,102,241
81,41,182,102,239
82,41,185,102,238
83,41,188,102,236
84,41,192,102,234
85,41,195,102,232
86,41,198,102,230
87,41,201,102,228
88,41,204,102,225
89,41,207,102,223
90,41,210,102,220
91,41,214,102,217
92,41,217,102,214
93,41,220,102,211
94,41,223,102,207
95,41,226,102,203
96,41,127,127,255
97,41,127,127,255
98,41,127,127,255
99,41,127,127,255
100,41,127,127,255
101,41,127,127,255
102,41,127,127,255
103,41,127,127,255
104,41,127,127,255
105,41,127,127,255
106,41,127,127,255
107,41,127,127,255
108,41,127,127,255
109,41,127,127,255
110,41,127,127,255
111,41,127,127,255
112,41,127,127,255
113,41,127,127,255
114,41,127,127,255
115,41,127,127,255
116,41,127,127,255
117,41,127,127,255
118,41,127,127,255
119,41,127,127,255
0,42,127,127,255
1,42,127,127,255
2,42,127,127,255
3,42,127,127,255
4,42,127,127,255
5,42,127,127,255
6,42,127,127,255
7,42,127,127,255
8,42,127,127,255
9,42,127,127,255
10,42,127,127,255
11,42,127,127,255
12,42,127,127,255
13,42,127,127,255
14,42,127,127,255
15,42,127,127,255
16,42,127,127,255
17,42,127,127,255
18,42,127,127,255
19,42,127,127,255
20,42,127,127,255
21,42,127,127,255
22,42,127,127,255
23,42,127,127,255
24,42,127,127,255
25,42,127,127,255
26,42,127,127,255
27,42,127,127,255
28,42,127,127,255
29,42,127,127,255
30,42,127,127,255
31,42,127,127,255
32,42,28,99,202
33,42,31,99,206
34,42,34,99,210
35,42,37,99,213
36,42,40,99,216
37,42,44,99,219
38,42,47,99,222
39,42,50,99,224
40,42,53,99,227
41,42,56,99,229
42,42,59,99,231
43,42,62,99,233
44,42,66,99,235
45,42,69,99,237
46,42,72,99,238
47,42,75,99,240
48,42,78,99,241
49,42,81,99,243
50,42,84,99,244
51,42,88,99,245
52,42,91,99,246
53,42,94,99,247
54,42,97,99,248
55,42,100,99,248
56,42,103,99,249
57,42,107,99,250
58,42,110,99,250
59,42,113,99,251
60,42,116,99,251
61,42,119,99,251
62,42,122,99,251
63,42,125,99,251
64,42,129,99,251
65,42,132,99,251
66,42,135,99,251
67,42,138,99,251
68,42,141,99,251
69,42,144,99,250
70,42,147,99,250
71,42,151,99,249
72,42,154,99,248
73,42,157,99,248
74,42,160,99,247
75,42,163,99,246
76,42,166,99,245
77,42,170,99,244
78,42,173,99,243
79,42,176,99,241
80,42,179,99,240
81,42,182,99,238
82,42,185,99,237
83,42,188,99,235
84,42,192,99,233
85,42,195,99,231
86,42,198,99,229
87,42,201,99,227
88,42,204,99,224
89,42,207,99,222
90,42,210,99,219
91,42,214,99,216
92,42,217,99,213
93,42,220,99,210
94,42,223,99,206
95,42,226,99,202
96,42,127,127,255
97,42,127,127,255
98,42,127,127,255
99,42,127,127,255
100,42,127,127,255
101,42,127,127,255
102,42,127,127,255
103,42,127,127,255
104,42,127,127,255
105,42,127,127,255
106,42,127,127,255
107,42,127,127,255
108,42,127,127,255
109,42,127,127,255
110,42,127,127,255
111,42,127,127,255
112,42,127,127,255
113,42,127,127,255
114,42,127,127,255
115,42,127,127,255
116,42,127,127,255
117,42,127,127,255
118,42,127,127,255
119,42,127,127,255
0,43,127,127,255
1,43,127,127,255
2,43,127,127,255
